date,product_id,store_id,price,promotion,stock_level,units_sold
2023-06-01,Product_A,Store_1,23.52,0,180,114
2023-06-02,Product_A,Store_1,11.67,0,184,84
2023-06-03,Product_A,Store_1,11.4,0,176,113
2023-06-04,Product_A,Store_1,22.01,0,190,123
2023-06-05,Product_A,Store_1,22.9,0,88,83
2023-06-06,Product_A,Store_1,20.31,0,50,92
2023-06-07,Product_A,Store_1,10.18,0,193,88
2023-06-08,Product_A,Store_1,11.52,0,69,100
2023-06-09,Product_A,Store_1,26.38,0,56,88
2023-06-10,Product_A,Store_1,18.43,1,153,169
2023-06-11,Product_A,Store_1,16.48,0,41,112
2023-06-12,Product_A,Store_1,18.51,0,160,102
2023-06-13,Product_A,Store_1,15.84,0,117,104
2023-06-14,Product_A,Store_1,15.53,0,40,92
2023-06-15,Product_A,Store_1,20.83,1,144,143
2023-06-16,Product_A,Store_1,18.76,0,198,98
2023-06-17,Product_A,Store_1,20.53,0,38,114
2023-06-18,Product_A,Store_1,11.26,0,24,120
2023-06-19,Product_A,Store_1,15.78,0,66,112
2023-06-20,Product_A,Store_1,24.41,1,239,151
2023-06-21,Product_A,Store_1,29.33,0,134,90
2023-06-22,Product_A,Store_1,18.82,0,202,94
2023-06-23,Product_A,Store_1,17.71,0,174,121
2023-06-24,Product_A,Store_1,27.04,0,225,118
2023-06-25,Product_A,Store_1,20.62,0,128,114
2023-06-26,Product_A,Store_1,9.31,0,192,100
2023-06-27,Product_A,Store_1,19.23,0,208,92
2023-06-28,Product_A,Store_1,24.78,1,41,138
2023-06-29,Product_A,Store_1,14.59,0,227,84
2023-06-30,Product_A,Store_1,24.13,0,49,96
2023-07-01,Product_A,Store_1,8.31,1,84,155
2023-07-02,Product_A,Store_1,24.29,0,56,115
2023-07-03,Product_A,Store_1,24.85,0,183,98
2023-07-04,Product_A,Store_1,16.78,0,53,102
2023-07-05,Product_A,Store_1,15.67,0,22,83
2023-07-06,Product_A,Store_1,28.85,0,53,88
2023-07-07,Product_A,Store_1,9.69,0,138,71
2023-07-08,Product_A,Store_1,18.52,0,85,106
2023-07-09,Product_A,Store_1,26.99,0,214,93
2023-07-10,Product_A,Store_1,11.35,0,74,95
2023-07-11,Product_A,Store_1,20.08,1,177,148
2023-07-12,Product_A,Store_1,12.72,1,38,131
2023-07-13,Product_A,Store_1,27.07,0,93,93
2023-07-14,Product_A,Store_1,20.2,0,167,79
2023-07-15,Product_A,Store_1,14.67,0,98,86
2023-07-16,Product_A,Store_1,11.14,0,234,99
2023-07-17,Product_A,Store_1,10.94,0,117,68
2023-07-18,Product_A,Store_1,16.85,0,204,85
2023-07-19,Product_A,Store_1,26.47,0,188,82
2023-07-20,Product_A,Store_1,28.48,0,140,87
2023-07-21,Product_A,Store_1,20.58,0,101,95
2023-07-22,Product_A,Store_1,17.29,1,217,133
2023-07-23,Product_A,Store_1,8.93,0,176,92
2023-07-24,Product_A,Store_1,26.57,0,202,87
2023-07-25,Product_A,Store_1,12.02,0,43,89
2023-07-26,Product_A,Store_1,22.87,0,44,80
2023-07-27,Product_A,Store_1,29.99,0,164,105
2023-07-28,Product_A,Store_1,19.01,0,60,78
2023-07-29,Product_A,Store_1,8.06,0,218,110
2023-07-30,Product_A,Store_1,20.15,0,119,103
2023-07-31,Product_A,Store_1,24.07,1,233,126
2023-08-01,Product_A,Store_1,21.37,0,181,78
2023-08-02,Product_A,Store_1,14.94,0,191,94
2023-08-03,Product_A,Store_1,18.3,0,84,89
2023-08-04,Product_A,Store_1,25.2,1,72,144
2023-08-05,Product_A,Store_1,8.32,0,184,100
2023-08-06,Product_A,Store_1,16.89,1,36,114
2023-08-07,Product_A,Store_1,23.95,1,172,96
2023-08-08,Product_A,Store_1,25.03,1,194,112
2023-08-09,Product_A,Store_1,29.47,0,46,90
2023-08-10,Product_A,Store_1,17.58,0,243,67
2023-08-11,Product_A,Store_1,24.26,0,26,74
2023-08-12,Product_A,Store_1,26.64,0,220,95
2023-08-13,Product_A,Store_1,25.23,0,236,93
2023-08-14,Product_A,Store_1,21.27,0,224,81
2023-08-15,Product_A,Store_1,22.78,0,23,79
2023-08-16,Product_A,Store_1,22.32,1,94,107
2023-08-17,Product_A,Store_1,25.09,1,36,108
2023-08-18,Product_A,Store_1,25.19,0,64,80
2023-08-19,Product_A,Store_1,25.84,0,123,81
2023-08-20,Product_A,Store_1,15.59,1,71,129
2023-08-21,Product_A,Store_1,23.57,0,45,84
2023-08-22,Product_A,Store_1,8.98,0,180,60
2023-08-23,Product_A,Store_1,24.74,1,243,121
2023-08-24,Product_A,Store_1,28.43,0,209,76
2023-08-25,Product_A,Store_1,11.97,0,242,79
2023-08-26,Product_A,Store_1,27.75,0,127,89
2023-08-27,Product_A,Store_1,25.45,0,30,101
2023-08-28,Product_A,Store_1,18.96,0,203,77
2023-08-29,Product_A,Store_1,19.5,0,95,66
2023-08-30,Product_A,Store_1,23.36,0,62,66
2023-08-31,Product_A,Store_1,29.28,0,27,87
2023-09-01,Product_A,Store_1,13.1,0,190,66
2023-09-02,Product_A,Store_1,20.43,0,105,99
2023-09-03,Product_A,Store_1,16.29,1,175,121
2023-09-04,Product_A,Store_1,12.89,0,123,79
2023-09-05,Product_A,Store_1,13.41,0,112,67
2023-09-06,Product_A,Store_1,8.01,0,247,81
2023-09-07,Product_A,Store_1,19.28,0,90,73
2023-09-08,Product_A,Store_1,10.0,0,113,79
2023-09-09,Product_A,Store_1,25.33,1,135,127
2023-09-10,Product_A,Store_1,17.14,0,212,97
2023-09-11,Product_A,Store_1,8.86,0,141,57
2023-09-12,Product_A,Store_1,27.07,1,188,113
2023-09-13,Product_A,Store_1,17.41,1,95,101
2023-09-14,Product_A,Store_1,11.16,0,218,89
2023-09-15,Product_A,Store_1,24.79,1,42,95
2023-09-16,Product_A,Store_1,19.98,0,128,98
2023-09-17,Product_A,Store_1,21.99,0,238,82
2023-09-18,Product_A,Store_1,27.35,0,148,72
2023-09-19,Product_A,Store_1,15.76,0,23,80
2023-09-20,Product_A,Store_1,9.0,0,135,79
2023-09-21,Product_A,Store_1,19.7,0,207,81
2023-09-22,Product_A,Store_1,23.91,0,187,49
2023-09-23,Product_A,Store_1,27.42,0,105,86
2023-09-24,Product_A,Store_1,14.82,0,183,84
2023-09-25,Product_A,Store_1,27.71,0,120,77
2023-09-26,Product_A,Store_1,13.97,0,204,85
2023-09-27,Product_A,Store_1,22.54,0,78,86
2023-09-28,Product_A,Store_1,8.45,0,181,54
2023-09-29,Product_A,Store_1,18.6,0,36,79
2023-09-30,Product_A,Store_1,10.86,0,120,72
2023-10-01,Product_A,Store_1,29.39,0,146,78
2023-10-02,Product_A,Store_1,11.96,0,186,76
2023-10-03,Product_A,Store_1,8.68,0,188,67
2023-10-04,Product_A,Store_1,12.69,0,103,80
2023-10-05,Product_A,Store_1,22.76,1,128,96
2023-10-06,Product_A,Store_1,14.86,1,237,87
2023-10-07,Product_A,Store_1,8.35,0,62,94
2023-10-08,Product_A,Store_1,25.55,0,52,84
2023-10-09,Product_A,Store_1,23.54,1,244,95
2023-10-10,Product_A,Store_1,17.45,1,216,138
2023-10-11,Product_A,Store_1,25.79,0,114,75
2023-10-12,Product_A,Store_1,14.96,0,41,68
2023-10-13,Product_A,Store_1,28.58,0,133,69
2023-10-14,Product_A,Store_1,21.82,0,227,82
2023-10-15,Product_A,Store_1,14.75,0,46,69
2023-10-16,Product_A,Store_1,15.35,0,76,76
2023-10-17,Product_A,Store_1,23.08,1,216,90
2023-10-18,Product_A,Store_1,16.23,0,215,55
2023-10-19,Product_A,Store_1,12.38,1,166,122
2023-10-20,Product_A,Store_1,10.23,0,48,86
2023-10-21,Product_A,Store_1,10.27,0,77,91
2023-10-22,Product_A,Store_1,12.18,0,231,87
2023-10-23,Product_A,Store_1,21.32,0,117,64
2023-10-24,Product_A,Store_1,21.88,0,43,73
2023-10-25,Product_A,Store_1,11.79,0,249,75
2023-10-26,Product_A,Store_1,21.18,0,103,62
2023-10-27,Product_A,Store_1,21.42,0,206,85
2023-10-28,Product_A,Store_1,27.05,0,84,98
2023-10-29,Product_A,Store_1,12.46,0,41,94
2023-10-30,Product_A,Store_1,22.96,0,47,77
2023-10-31,Product_A,Store_1,28.67,0,157,74
2023-11-01,Product_A,Store_1,22.79,0,195,81
2023-11-02,Product_A,Store_1,10.04,0,104,74
2023-11-03,Product_A,Store_1,26.95,1,151,119
2023-11-04,Product_A,Store_1,22.75,0,197,92
2023-11-05,Product_A,Store_1,22.39,0,170,74
2023-11-06,Product_A,Store_1,13.45,0,59,68
2023-11-07,Product_A,Store_1,12.74,0,180,66
2023-11-08,Product_A,Store_1,27.47,0,146,60
2023-11-09,Product_A,Store_1,25.31,0,150,64
2023-11-10,Product_A,Store_1,17.4,0,153,85
2023-11-11,Product_A,Store_1,13.91,0,47,83
2023-11-12,Product_A,Store_1,18.0,1,208,158
2023-11-13,Product_A,Store_1,17.41,1,183,139
2023-11-14,Product_A,Store_1,19.0,0,158,72
2023-11-15,Product_A,Store_1,14.62,0,154,90
2023-11-16,Product_A,Store_1,22.41,0,148,72
2023-11-17,Product_A,Store_1,11.53,1,152,131
2023-11-18,Product_A,Store_1,25.91,0,103,100
2023-11-19,Product_A,Store_1,14.36,0,215,96
2023-11-20,Product_A,Store_1,15.85,1,82,153
2023-11-21,Product_A,Store_1,25.36,0,74,90
2023-11-22,Product_A,Store_1,16.22,0,77,84
2023-11-23,Product_A,Store_1,15.01,1,80,143
2023-11-24,Product_A,Store_1,25.48,0,106,82
2023-11-25,Product_A,Store_1,18.16,0,177,73
2023-11-26,Product_A,Store_1,17.04,0,179,91
2023-11-27,Product_A,Store_1,17.45,0,123,61
2023-11-28,Product_A,Store_1,11.55,1,52,137
2023-11-29,Product_A,Store_1,27.6,0,225,98
2023-11-30,Product_A,Store_1,14.84,0,186,78
2023-12-01,Product_A,Store_1,15.38,0,145,77
2023-12-02,Product_A,Store_1,24.59,1,244,123
2023-12-03,Product_A,Store_1,17.06,0,212,99
2023-12-04,Product_A,Store_1,21.89,0,195,92
2023-12-05,Product_A,Store_1,17.66,1,107,128
2023-12-06,Product_A,Store_1,22.94,0,77,85
2023-12-07,Product_A,Store_1,8.4,0,36,78
2023-12-08,Product_A,Store_1,23.15,1,143,125
2023-12-09,Product_A,Store_1,23.34,1,75,155
2023-12-10,Product_A,Store_1,15.34,0,218,98
2023-12-11,Product_A,Store_1,26.05,0,188,96
2023-12-12,Product_A,Store_1,22.25,1,165,106
2023-12-13,Product_A,Store_1,9.47,1,41,104
2023-12-14,Product_A,Store_1,16.26,0,64,79
2023-12-15,Product_A,Store_1,29.94,1,142,126
2023-12-16,Product_A,Store_1,16.2,0,78,94
2023-12-17,Product_A,Store_1,18.21,0,135,89
2023-12-18,Product_A,Store_1,18.65,0,111,93
2023-12-19,Product_A,Store_1,25.0,0,226,75
2023-12-20,Product_A,Store_1,25.2,0,192,91
2023-12-21,Product_A,Store_1,19.4,0,228,102
2023-12-22,Product_A,Store_1,11.74,0,28,102
2023-12-23,Product_A,Store_1,24.5,0,164,110
2023-12-24,Product_A,Store_1,27.56,0,248,120
2023-12-25,Product_A,Store_1,18.43,0,32,99
2023-12-26,Product_A,Store_1,13.31,0,206,83
2023-12-27,Product_A,Store_1,27.97,1,63,128
2023-12-28,Product_A,Store_1,16.42,0,109,92
2023-12-29,Product_A,Store_1,17.48,0,81,85
2023-12-30,Product_A,Store_1,15.14,0,192,107
2023-12-31,Product_A,Store_1,23.28,0,32,111
2022-01-01,Product_A,Store_2,29.63,0,235,79
2022-01-02,Product_A,Store_2,24.45,0,180,94
2022-01-03,Product_A,Store_2,17.14,0,115,50
2022-01-04,Product_A,Store_2,21.86,0,65,64
2022-01-05,Product_A,Store_2,19.31,0,176,54
2022-01-06,Product_A,Store_2,26.16,0,21,64
2022-01-07,Product_A,Store_2,10.09,0,39,61
2022-01-08,Product_A,Store_2,25.63,1,80,135
2022-01-09,Product_A,Store_2,8.49,1,206,120
2022-01-10,Product_A,Store_2,8.3,0,67,67
2022-01-11,Product_A,Store_2,8.86,0,226,83
2022-01-12,Product_A,Store_2,28.65,0,216,76
2022-01-13,Product_A,Store_2,22.04,1,38,92
2022-01-14,Product_A,Store_2,11.05,0,172,69
2022-01-15,Product_A,Store_2,16.17,0,47,83
2022-01-16,Product_A,Store_2,29.9,0,31,96
2022-01-17,Product_A,Store_2,28.88,0,208,72
2022-01-18,Product_A,Store_2,10.42,0,94,79
2022-01-19,Product_A,Store_2,29.43,0,201,74
2022-01-20,Product_A,Store_2,24.45,0,90,68
2022-01-21,Product_A,Store_2,28.87,0,197,60
2022-01-22,Product_A,Store_2,21.41,0,62,110
2022-01-23,Product_A,Store_2,16.84,0,224,79
2022-01-24,Product_A,Store_2,22.14,0,201,104
2022-01-25,Product_A,Store_2,23.46,0,48,76
2022-01-26,Product_A,Store_2,28.14,0,103,66
2022-01-27,Product_A,Store_2,19.03,1,206,118
2022-01-28,Product_A,Store_2,24.22,1,107,137
2022-01-29,Product_A,Store_2,29.41,1,27,121
2022-01-30,Product_A,Store_2,10.81,1,143,148
2022-01-31,Product_A,Store_2,28.64,0,166,79
2022-02-01,Product_A,Store_2,9.56,0,127,79
2022-02-02,Product_A,Store_2,19.66,0,56,75
2022-02-03,Product_A,Store_2,10.52,0,75,69
2022-02-04,Product_A,Store_2,13.12,0,79,65
2022-02-05,Product_A,Store_2,15.82,0,144,82
2022-02-06,Product_A,Store_2,11.23,0,211,99
2022-02-07,Product_A,Store_2,11.41,0,234,72
2022-02-08,Product_A,Store_2,25.68,0,216,84
2022-02-09,Product_A,Store_2,19.12,0,171,61
2022-02-10,Product_A,Store_2,14.74,0,76,78
2022-02-11,Product_A,Store_2,18.09,0,160,71
2022-02-12,Product_A,Store_2,26.97,0,34,106
2022-02-13,Product_A,Store_2,20.38,0,51,101
2022-02-14,Product_A,Store_2,18.36,1,220,119
2022-02-15,Product_A,Store_2,26.44,0,90,76
2022-02-16,Product_A,Store_2,17.16,0,243,84
2022-02-17,Product_A,Store_2,27.58,0,248,73
2022-02-18,Product_A,Store_2,22.18,0,151,77
2022-02-19,Product_A,Store_2,16.19,1,179,150
2022-02-20,Product_A,Store_2,26.79,0,150,94
2022-02-21,Product_A,Store_2,27.87,0,115,84
2022-02-22,Product_A,Store_2,25.28,1,51,88
2022-02-23,Product_A,Store_2,27.67,0,95,91
2022-02-24,Product_A,Store_2,29.75,0,146,64
2022-02-25,Product_A,Store_2,27.23,0,146,91
2022-02-26,Product_A,Store_2,9.18,0,224,111
2022-02-27,Product_A,Store_2,18.08,0,162,114
2022-02-28,Product_A,Store_2,8.88,0,193,91
2022-03-01,Product_A,Store_2,25.29,0,32,83
2022-03-02,Product_A,Store_2,18.72,0,229,77
2022-03-03,Product_A,Store_2,29.99,0,115,88
2022-03-04,Product_A,Store_2,24.78,0,131,104
2022-03-05,Product_A,Store_2,12.99,0,162,96
2022-03-06,Product_A,Store_2,21.78,1,177,124
2022-03-07,Product_A,Store_2,26.46,0,20,87
2022-03-08,Product_A,Store_2,9.09,0,244,69
2022-03-09,Product_A,Store_2,14.18,0,209,81
2022-03-10,Product_A,Store_2,12.64,0,240,104
2022-03-11,Product_A,Store_2,28.44,1,153,152
2022-03-12,Product_A,Store_2,13.16,0,158,115
2022-03-13,Product_A,Store_2,29.15,0,82,101
2022-03-14,Product_A,Store_2,22.93,0,249,92
2022-03-15,Product_A,Store_2,28.84,0,134,70
2022-03-16,Product_A,Store_2,29.19,0,71,75
2022-03-17,Product_A,Store_2,23.54,0,207,75
2022-03-18,Product_A,Store_2,26.69,1,189,135
2022-03-19,Product_A,Store_2,19.9,0,223,92
2022-03-20,Product_A,Store_2,11.63,0,130,87
2022-03-21,Product_A,Store_2,14.0,0,138,83
2022-03-22,Product_A,Store_2,14.01,1,230,132
2022-03-23,Product_A,Store_2,10.53,1,46,117
2022-03-24,Product_A,Store_2,13.49,0,194,97
2022-03-25,Product_A,Store_2,15.85,0,159,85
2022-03-26,Product_A,Store_2,17.68,1,85,137
2022-03-27,Product_A,Store_2,17.46,0,196,98
2022-03-28,Product_A,Store_2,14.33,0,162,88
2022-03-29,Product_A,Store_2,17.54,1,40,137
2022-03-30,Product_A,Store_2,12.79,0,234,82
2022-03-31,Product_A,Store_2,10.33,0,246,85
2022-04-01,Product_A,Store_2,20.33,0,199,79
2022-04-02,Product_A,Store_2,25.62,0,24,118
2022-04-03,Product_A,Store_2,8.71,0,49,116
2022-04-04,Product_A,Store_2,27.21,1,224,123
2022-04-05,Product_A,Store_2,15.65,0,50,85
2022-04-06,Product_A,Store_2,19.52,0,41,90
2022-04-07,Product_A,Store_2,15.9,0,168,91
2022-04-08,Product_A,Store_2,18.5,0,227,70
2022-04-09,Product_A,Store_2,9.86,0,100,90
2022-04-10,Product_A,Store_2,20.45,0,33,94
2022-04-11,Product_A,Store_2,18.1,0,182,82
2022-04-12,Product_A,Store_2,28.54,0,68,97
2022-04-13,Product_A,Store_2,16.97,0,217,85
2022-04-14,Product_A,Store_2,15.31,0,33,80
2022-04-15,Product_A,Store_2,21.48,0,182,76
2022-04-16,Product_A,Store_2,13.09,0,182,98
2022-04-17,Product_A,Store_2,27.78,0,69,94
2022-04-18,Product_A,Store_2,24.5,0,217,67
2022-04-19,Product_A,Store_2,14.34,0,59,76
2022-04-20,Product_A,Store_2,27.96,0,151,78
2022-04-21,Product_A,Store_2,10.11,0,155,103
2022-04-22,Product_A,Store_2,29.08,0,64,86
2022-04-23,Product_A,Store_2,16.87,0,221,113
2022-04-24,Product_A,Store_2,25.18,0,186,114
2022-04-25,Product_A,Store_2,26.58,0,127,86
2022-04-26,Product_A,Store_2,19.01,0,125,97
2022-04-27,Product_A,Store_2,27.83,0,25,67
2022-04-28,Product_A,Store_2,26.23,0,62,88
2022-04-29,Product_A,Store_2,12.64,1,179,96
2022-04-30,Product_A,Store_2,17.69,0,212,91
2022-05-01,Product_A,Store_2,29.95,0,95,113
2022-05-02,Product_A,Store_2,17.48,0,92,81
2022-05-03,Product_A,Store_2,18.93,0,234,81
2022-05-04,Product_A,Store_2,10.87,0,131,93
2022-05-05,Product_A,Store_2,8.37,0,97,75
2022-05-06,Product_A,Store_2,9.69,0,222,80
2022-05-07,Product_A,Store_2,13.82,0,145,96
2022-05-08,Product_A,Store_2,8.79,1,229,131
2022-05-09,Product_A,Store_2,26.88,0,206,81
2022-05-10,Product_A,Store_2,25.2,0,194,82
2022-05-11,Product_A,Store_2,8.14,0,237,91
2022-05-12,Product_A,Store_2,20.45,0,91,62
2022-05-13,Product_A,Store_2,11.59,1,82,138
2022-05-14,Product_A,Store_2,25.98,0,88,88
2022-05-15,Product_A,Store_2,27.16,0,177,76
2022-05-16,Product_A,Store_2,24.55,0,199,74
2022-05-17,Product_A,Store_2,23.26,0,199,79
2022-05-18,Product_A,Store_2,25.72,0,46,98
2022-05-19,Product_A,Store_2,15.94,1,169,123
2022-05-20,Product_A,Store_2,9.25,0,119,73
2022-05-21,Product_A,Store_2,22.11,0,240,85
2022-05-22,Product_A,Store_2,10.69,0,166,100
2022-05-23,Product_A,Store_2,26.14,0,101,84
2022-05-24,Product_A,Store_2,24.23,0,184,88
2022-05-25,Product_A,Store_2,29.84,0,125,75
2022-05-26,Product_A,Store_2,29.5,0,241,76
2022-05-27,Product_A,Store_2,14.37,0,200,88
2022-05-28,Product_A,Store_2,17.4,0,79,95
2022-05-29,Product_A,Store_2,28.56,0,126,88
2022-05-30,Product_A,Store_2,20.24,0,23,81
2022-05-31,Product_A,Store_2,13.57,0,43,83
2022-06-01,Product_A,Store_2,10.77,0,59,69
2022-06-02,Product_A,Store_2,22.88,0,132,71
2022-06-03,Product_A,Store_2,8.12,1,201,120
2022-06-04,Product_A,Store_2,15.12,0,124,97
2022-06-05,Product_A,Store_2,22.31,0,41,90
2022-06-06,Product_A,Store_2,18.53,0,85,66
2022-06-07,Product_A,Store_2,18.24,0,220,87
2022-06-08,Product_A,Store_2,25.1,0,198,74
2022-06-09,Product_A,Store_2,18.84,0,149,86
2022-06-10,Product_A,Store_2,21.02,0,103,86
2022-06-11,Product_A,Store_2,15.98,0,129,84
2022-06-12,Product_A,Store_2,26.99,0,169,91
2022-06-13,Product_A,Store_2,29.81,0,41,69
2022-06-14,Product_A,Store_2,21.52,0,57,81
2022-06-15,Product_A,Store_2,24.64,0,163,67
2022-06-16,Product_A,Store_2,17.73,0,225,64
2022-06-17,Product_A,Store_2,27.86,0,106,68
2022-06-18,Product_A,Store_2,28.33,0,73,88
2022-06-19,Product_A,Store_2,15.0,1,46,136
2022-06-20,Product_A,Store_2,27.61,0,50,60
2022-06-21,Product_A,Store_2,13.6,0,201,59
2022-06-22,Product_A,Store_2,9.87,0,172,76
2022-06-23,Product_A,Store_2,21.36,0,238,97
2022-06-24,Product_A,Store_2,11.89,0,73,63
2022-06-25,Product_A,Store_2,9.93,0,35,81
2022-06-26,Product_A,Store_2,14.73,1,100,100
2022-06-27,Product_A,Store_2,23.01,0,48,78
2022-06-28,Product_A,Store_2,20.73,0,223,58
2022-06-29,Product_A,Store_2,24.58,0,23,70
2022-06-30,Product_A,Store_2,12.11,0,207,74
2022-07-01,Product_A,Store_2,17.75,0,200,81
2022-07-02,Product_A,Store_2,19.52,0,134,84
2022-07-03,Product_A,Store_2,19.91,0,39,66
2022-07-04,Product_A,Store_2,9.47,0,30,65
2022-07-05,Product_A,Store_2,28.52,0,117,70
2022-07-06,Product_A,Store_2,21.5,0,84,56
2022-07-07,Product_A,Store_2,20.83,1,137,81
2022-07-08,Product_A,Store_2,12.18,1,173,85
2022-07-09,Product_A,Store_2,15.89,0,136,100
2022-07-10,Product_A,Store_2,29.26,0,23,73
2022-07-11,Product_A,Store_2,17.99,0,30,72
2022-07-12,Product_A,Store_2,20.75,0,76,56
2022-07-13,Product_A,Store_2,15.46,0,183,73
2022-07-14,Product_A,Store_2,16.82,0,98,41
2022-07-15,Product_A,Store_2,17.13,0,125,55
2022-07-16,Product_A,Store_2,24.07,0,100,54
2022-07-17,Product_A,Store_2,18.5,1,154,93
2022-07-18,Product_A,Store_2,11.58,0,207,57
2022-07-19,Product_A,Store_2,21.64,0,237,68
2022-07-20,Product_A,Store_2,20.69,0,171,70
2022-07-21,Product_A,Store_2,21.04,0,140,62
2022-07-22,Product_A,Store_2,17.52,0,23,59
2022-07-23,Product_A,Store_2,28.67,0,237,73
2022-07-24,Product_A,Store_2,25.41,0,31,68
2022-07-25,Product_A,Store_2,14.75,0,218,48
2022-07-26,Product_A,Store_2,20.77,0,120,62
2022-07-27,Product_A,Store_2,11.28,0,31,32
2022-07-28,Product_A,Store_2,8.28,1,48,112
2022-07-29,Product_A,Store_2,21.43,0,136,54
2022-07-30,Product_A,Store_2,16.43,0,184,80
2022-07-31,Product_A,Store_2,26.05,1,87,124
2022-08-01,Product_A,Store_2,20.2,0,191,68
2022-08-02,Product_A,Store_2,17.8,1,104,94
2022-08-03,Product_A,Store_2,17.13,0,198,55
2022-08-04,Product_A,Store_2,8.46,0,169,57
2022-08-05,Product_A,Store_2,26.42,0,58,48
2022-08-06,Product_A,Store_2,17.72,0,130,79
2022-08-07,Product_A,Store_2,9.13,0,130,65
2022-08-08,Product_A,Store_2,18.63,1,155,90
2022-08-09,Product_A,Store_2,8.57,0,155,52
2022-08-10,Product_A,Store_2,29.88,0,28,54
2022-08-11,Product_A,Store_2,27.86,0,132,60
2022-08-12,Product_A,Store_2,15.27,0,227,58
2022-08-13,Product_A,Store_2,22.97,0,183,74
2022-08-14,Product_A,Store_2,23.05,0,190,75
2022-08-15,Product_A,Store_2,22.79,0,82,50
2022-08-16,Product_A,Store_2,24.85,0,156,47
2022-08-17,Product_A,Store_2,29.75,0,86,48
2022-08-18,Product_A,Store_2,24.03,1,195,77
2022-08-19,Product_A,Store_2,20.93,0,64,39
2022-08-20,Product_A,Store_2,9.6,0,133,71
2022-08-21,Product_A,Store_2,23.12,0,33,61
2022-08-22,Product_A,Store_2,16.79,0,70,60
2022-08-23,Product_A,Store_2,15.35,0,202,56
2022-08-24,Product_A,Store_2,26.32,0,142,45
2022-08-25,Product_A,Store_2,17.15,0,99,42
2022-08-26,Product_A,Store_2,20.51,0,169,54
2022-08-27,Product_A,Store_2,11.49,0,233,55
2022-08-28,Product_A,Store_2,10.81,1,84,121
2022-08-29,Product_A,Store_2,15.87,0,165,23
2022-08-30,Product_A,Store_2,22.43,0,122,44
2022-08-31,Product_A,Store_2,8.95,0,110,47
2022-09-01,Product_A,Store_2,24.38,0,76,32
2022-09-02,Product_A,Store_2,17.69,0,167,38
2022-09-03,Product_A,Store_2,21.18,0,188,64
2022-09-04,Product_A,Store_2,10.01,0,94,61
2022-09-05,Product_A,Store_2,10.83,0,136,51
2022-09-06,Product_A,Store_2,13.58,0,20,39
2022-09-07,Product_A,Store_2,27.59,0,245,45
2022-09-08,Product_A,Store_2,28.09,0,148,63
2022-09-09,Product_A,Store_2,13.91,0,123,43
2022-09-10,Product_A,Store_2,20.97,0,89,83
2022-09-11,Product_A,Store_2,23.91,0,29,49
2022-09-12,Product_A,Store_2,25.86,0,34,40
2022-09-13,Product_A,Store_2,22.72,0,156,31
2022-09-14,Product_A,Store_2,20.42,0,165,46
2022-09-15,Product_A,Store_2,28.5,1,189,105
2022-09-16,Product_A,Store_2,15.03,0,28,50
2022-09-17,Product_A,Store_2,12.85,0,61,52
2022-09-18,Product_A,Store_2,24.68,1,71,82
2022-09-19,Product_A,Store_2,21.65,0,83,54
2022-09-20,Product_A,Store_2,27.5,0,242,31
2022-09-21,Product_A,Store_2,16.66,0,228,32
2022-09-22,Product_A,Store_2,12.55,0,89,52
2022-09-23,Product_A,Store_2,17.4,0,137,62
2022-09-24,Product_A,Store_2,13.92,0,130,56
2022-09-25,Product_A,Store_2,26.15,1,34,90
2022-09-26,Product_A,Store_2,29.04,0,26,43
2022-09-27,Product_A,Store_2,27.87,0,198,50
2022-09-28,Product_A,Store_2,20.01,0,192,42
2022-09-29,Product_A,Store_2,25.27,1,55,117
2022-09-30,Product_A,Store_2,22.73,0,94,42
2022-10-01,Product_A,Store_2,9.4,0,94,59
2022-10-02,Product_A,Store_2,23.02,1,122,86
2022-10-03,Product_A,Store_2,27.17,0,131,45
2022-10-04,Product_A,Store_2,24.32,0,75,50
2022-10-05,Product_A,Store_2,27.21,0,123,39
2022-10-06,Product_A,Store_2,16.43,1,60,78
2022-10-07,Product_A,Store_2,12.16,0,247,45
2022-10-08,Product_A,Store_2,26.25,0,135,74
2022-10-09,Product_A,Store_2,26.45,1,210,114
2022-10-10,Product_A,Store_2,11.06,0,101,42
2022-10-11,Product_A,Store_2,15.17,0,98,38
2022-10-12,Product_A,Store_2,23.29,1,209,76
2022-10-13,Product_A,Store_2,25.06,1,115,105
2022-10-14,Product_A,Store_2,9.24,0,98,46
2022-10-15,Product_A,Store_2,19.45,0,218,63
2022-10-16,Product_A,Store_2,9.39,1,110,109
2022-10-17,Product_A,Store_2,17.93,0,108,37
2022-10-18,Product_A,Store_2,25.99,0,248,23
2022-10-19,Product_A,Store_2,14.09,0,149,38
2022-10-20,Product_A,Store_2,29.91,1,88,114
2022-10-21,Product_A,Store_2,16.28,0,184,30
